;UF_Destino;UF_origem;Origem;Destino;KM;PED;Pton;Preco;Produto;Especie;Veiculo_1;Veiculo_2;Ano;Mes;Dia
3118;SP;MG;Ijaci;Itapevi;420;0;0;;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3119;SP;MG;Ijaci;Osasco;407;0;0;;Não informado;Não informado;'Bitrem Toco (2/2/2 Eixos)';'Bitrem LS Trucado (3/2/2 Eixos)';2021;2;1
3120;SP;MG;Ijaci;Osasco;407;0;0;;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3121;SP;MG;Ijaci;Osasco;407;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3122;SP;MG;Ijaci;Osasco;407;0;0;;Não informado;Não informado;'Carreta LS Traçada (3/3 Eixos)';;2021;2;1
3123;SP;MG;Ijaci;Osasco;407;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';;2021;2;1
3124;SP;MG;Ijaci;Osasco;407;0;0;;Não informado;Não informado;'Carreta LS Traçada Simples (3/2 Eixos)';;2021;2;1
3125;SP;MG;Ijaci;Osasco;407;0;0;;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';;2021;2;1
3126;SP;MG;Ijaci;Osasco;407;0;0;;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3127;SP;MG;Ijaci;Cajamar;386;0;0;;Não informado;Não informado;'Bitrem Toco (2/2/2 Eixos)';'Bitrem LS Trucado (3/2/2 Eixos)';2021;2;1
3128;SP;MG;Ijaci;Cajamar;386;0;0;;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3129;SP;MG;Ijaci;Cajamar;386;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3130;SP;MG;Ijaci;Cajamar;386;0;0;;Não informado;Não informado;'Carreta LS Traçada (3/3 Eixos)';;2021;2;1
3131;SP;MG;Ijaci;Cajamar;386;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';;2021;2;1
3132;SP;MG;Ijaci;Cajamar;386;0;0;;Não informado;Não informado;'Carreta LS Traçada Simples (3/2 Eixos)';;2021;2;1
3133;SP;MG;Ijaci;Cajamar;386;0;0;;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';;2021;2;1
3134;SP;MG;Ijaci;Cajamar;386;0;0;;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3135;SP;MG;Ijaci;Franco Da Rocha;373;0;0;;Não informado;Não informado;'Bitrem Toco (2/2/2 Eixos)';'Bitrem LS Trucado (3/2/2 Eixos)';2021;2;1
3136;SP;MG;Ijaci;Franco Da Rocha;373;0;0;;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3137;SP;MG;Ijaci;Franco Da Rocha;373;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3138;SP;MG;Ijaci;Franco Da Rocha;373;0;0;;Não informado;Não informado;'Carreta LS Traçada (3/3 Eixos)';;2021;2;1
3139;SP;MG;Ijaci;Franco Da Rocha;373;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';;2021;2;1
3140;SP;MG;Ijaci;Franco Da Rocha;373;0;0;;Não informado;Não informado;'Carreta LS Traçada Simples (3/2 Eixos)';;2021;2;1
3141;SP;MG;Ijaci;Franco Da Rocha;373;0;0;;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';;2021;2;1
3142;SP;MG;Ijaci;Franco Da Rocha;373;0;0;;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3143;SP;MG;Ijaci;Jarinu;348;0;0;;Não informado;Não informado;'Bitrem Toco (2/2/2 Eixos)';'Bitrem LS Trucado (3/2/2 Eixos)';2021;2;1
3144;SP;MG;Ijaci;Jarinu;348;0;0;;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3145;SP;MG;Ijaci;Jarinu;348;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3146;SP;MG;Ijaci;Jarinu;348;0;0;;Não informado;Não informado;'Carreta LS Traçada (3/3 Eixos)';;2021;2;1
3147;SP;MG;Ijaci;Jarinu;348;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';;2021;2;1
3148;SP;MG;Ijaci;Jarinu;348;0;0;;Não informado;Não informado;'Carreta LS Traçada Simples (3/2 Eixos)';;2021;2;1
3149;SP;MG;Ijaci;Jarinu;348;0;0;;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';;2021;2;1
3150;SP;MG;Ijaci;Jarinu;348;0;0;;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3151;SP;MG;Ijaci;Campo Limpo Paulista;362;0;0;;Não informado;Não informado;'Bitrem Toco (2/2/2 Eixos)';'Bitrem LS Trucado (3/2/2 Eixos)';2021;2;1
3152;SP;MG;Ijaci;Campo Limpo Paulista;362;0;0;;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3153;SP;MG;Ijaci;Campo Limpo Paulista;362;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3154;SP;MG;Ijaci;Campo Limpo Paulista;362;0;0;;Não informado;Não informado;'Carreta LS Traçada (3/3 Eixos)';;2021;2;1
3155;SP;MG;Ijaci;Campo Limpo Paulista;362;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';;2021;2;1
3156;SP;MG;Ijaci;Campo Limpo Paulista;362;0;0;;Não informado;Não informado;'Carreta LS Traçada Simples (3/2 Eixos)';;2021;2;1
3157;SP;MG;Ijaci;Campo Limpo Paulista;362;0;0;;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';;2021;2;1
3158;SP;MG;Ijaci;Campo Limpo Paulista;362;0;0;;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3159;SP;MG;Ijaci;Atibaia;330;0;0;;Não informado;Não informado;'Bitrem Toco (2/2/2 Eixos)';'Bitrem LS Trucado (3/2/2 Eixos)';2021;2;1
3160;SP;MG;Ijaci;Atibaia;330;0;0;;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3161;SP;MG;Ijaci;Atibaia;330;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3162;SP;MG;Ijaci;Atibaia;330;0;0;;Não informado;Não informado;'Carreta LS Traçada (3/3 Eixos)';;2021;2;1
3163;SP;MG;Ijaci;Atibaia;330;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';;2021;2;1
3164;SP;MG;Ijaci;Atibaia;330;0;0;;Não informado;Não informado;'Carreta LS Traçada Simples (3/2 Eixos)';;2021;2;1
3165;SP;MG;Ijaci;Atibaia;330;0;0;;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';;2021;2;1
3166;SP;MG;Ijaci;Atibaia;330;0;0;;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3167;SP;MG;Ijaci;Pedreira;371;0;0;;Não informado;Não informado;'Bitrem Toco (2/2/2 Eixos)';'Bitrem LS Trucado (3/2/2 Eixos)';2021;2;1
3168;SP;MG;Ijaci;Pedreira;371;0;0;;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3169;SP;MG;Ijaci;Pedreira;371;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3170;SP;MG;Ijaci;Pedreira;371;0;0;;Não informado;Não informado;'Carreta LS Traçada (3/3 Eixos)';;2021;2;1
3171;SP;MG;Ijaci;Pedreira;371;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';;2021;2;1
3172;SP;MG;Ijaci;Pedreira;371;0;0;;Não informado;Não informado;'Carreta LS Traçada Simples (3/2 Eixos)';;2021;2;1
3173;SP;MG;Ijaci;Pedreira;371;0;0;;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';;2021;2;1
3174;SP;MG;Ijaci;Pedreira;371;0;0;;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3175;SP;MG;Ijaci;Hortolândia;411;0;0;;Não informado;Não informado;'Bitrem Toco (2/2/2 Eixos)';'Bitrem LS Trucado (3/2/2 Eixos)';2021;2;1
3176;SP;MG;Ijaci;Hortolândia;411;0;0;;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3177;SP;MG;Ijaci;Hortolândia;411;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3178;SP;MG;Ijaci;Hortolândia;411;0;0;;Não informado;Não informado;'Carreta LS Traçada (3/3 Eixos)';;2021;2;1
3179;SP;MG;Ijaci;Hortolândia;411;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';;2021;2;1
3180;SP;MG;Ijaci;Hortolândia;411;0;0;;Não informado;Não informado;'Carreta LS Traçada Simples (3/2 Eixos)';;2021;2;1
3181;SP;MG;Ijaci;Hortolândia;411;0;0;;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';;2021;2;1
3182;SP;MG;Ijaci;Hortolândia;411;0;0;;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3183;SP;MG;Ijaci;Praia Grande;463;0;0;;Não informado;Não informado;'Bitrem Toco (2/2/2 Eixos)';'Bitrem LS Trucado (3/2/2 Eixos)';2021;2;1
3184;SP;MG;Ijaci;Praia Grande;463;0;0;;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3185;SP;MG;Ijaci;Praia Grande;463;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3186;SP;MG;Ijaci;Praia Grande;463;0;0;;Não informado;Não informado;'Carreta LS Traçada (3/3 Eixos)';;2021;2;1
3187;SP;MG;Ijaci;Praia Grande;463;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';;2021;2;1
3188;SP;MG;Ijaci;Praia Grande;463;0;0;;Não informado;Não informado;'Carreta LS Traçada Simples (3/2 Eixos)';;2021;2;1
3189;SP;MG;Ijaci;Praia Grande;463;0;0;;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';;2021;2;1
3190;SP;MG;Ijaci;Praia Grande;463;0;0;;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3191;SP;MG;Ijaci;Ubatuba;415;0;0;;Não informado;Não informado;'Bitrem Toco (2/2/2 Eixos)';'Bitrem LS Trucado (3/2/2 Eixos)';2021;2;1
3192;SP;MG;Ijaci;Ubatuba;415;0;0;;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3193;SP;MG;Ijaci;Ubatuba;415;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3194;SP;MG;Ijaci;Ubatuba;415;0;0;;Não informado;Não informado;'Carreta LS Traçada (3/3 Eixos)';;2021;2;1
3195;SP;MG;Ijaci;Ubatuba;415;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';;2021;2;1
3196;SP;MG;Ijaci;Ubatuba;415;0;0;;Não informado;Não informado;'Carreta LS Traçada Simples (3/2 Eixos)';;2021;2;1
3197;SP;MG;Ijaci;Ubatuba;415;0;0;;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';;2021;2;1
3198;SP;MG;Ijaci;Ubatuba;415;0;0;;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3199;SP;MG;Ijaci;Jacareí;407;0;0;;Não informado;Não informado;'Bitrem Toco (2/2/2 Eixos)';'Bitrem LS Trucado (3/2/2 Eixos)';2021;2;1
3200;SP;MG;Ijaci;Jacareí;407;0;0;;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3201;SP;MG;Ijaci;Jacareí;407;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3202;SP;MG;Ijaci;Jacareí;407;0;0;;Não informado;Não informado;'Carreta LS Traçada (3/3 Eixos)';;2021;2;1
3203;SP;MG;Ijaci;Jacareí;407;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';;2021;2;1
3204;SP;MG;Ijaci;Jacareí;407;0;0;;Não informado;Não informado;'Carreta LS Traçada Simples (3/2 Eixos)';;2021;2;1
3205;SP;MG;Ijaci;Jacareí;407;0;0;;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';;2021;2;1
3206;SP;MG;Ijaci;Jacareí;407;0;0;;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3207;SP;MG;Ijaci;Caçapava;334;0;0;;Não informado;Não informado;'Bitrem Toco (2/2/2 Eixos)';'Bitrem LS Trucado (3/2/2 Eixos)';2021;2;1
3208;SP;MG;Ijaci;Caçapava;334;0;0;;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3209;SP;MG;Ijaci;Caçapava;334;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3210;SP;MG;Ijaci;Caçapava;334;0;0;;Não informado;Não informado;'Carreta LS Traçada (3/3 Eixos)';;2021;2;1
3211;SP;MG;Ijaci;Caçapava;334;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';;2021;2;1
3212;SP;MG;Ijaci;Caçapava;334;0;0;;Não informado;Não informado;'Carreta LS Traçada Simples (3/2 Eixos)';;2021;2;1
3213;SP;MG;Ijaci;Caçapava;334;0;0;;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';;2021;2;1
3214;SP;MG;Ijaci;Caçapava;334;0;0;;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3215;SP;MG;Ijaci;São José Dos Campos;418;0;0;;Não informado;Não informado;'Bitrem Toco (2/2/2 Eixos)';'Bitrem LS Trucado (3/2/2 Eixos)';2021;2;1
3216;SP;MG;Ijaci;São José Dos Campos;418;0;0;;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3217;SP;MG;Ijaci;São José Dos Campos;418;0;0;;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3218;SP;MG;Ijaci;São José Dos Campos;418;0;0;;Não informado;Não informado;'Carreta LS Traçada (3/3 Eixos)';;2021;2;1
3219;SP;MG;Ijaci;São José Dos Campos;418;0;0;;Não informado;Não informado;'Carreta LS Trucada (3/3 Eixos)';;2021;2;1
3220;SP;MG;Ijaci;São José Dos Campos;418;0;0;;Não informado;Não informado;'Carreta LS Traçada Simples (3/2 Eixos)';;2021;2;1
3221;SP;MG;Ijaci;São José Dos Campos;418;0;0;;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';;2021;2;1
3222;SP;MG;Ijaci;São José Dos Campos;418;0;0;;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3223;SC;PR;Paranaguá;São Francisco Do Sul;174;0;1; 55,00 ;Não informado;Não informado;'Bitrem Toco (2/2/2 Eixos)';'Bitrem LS Trucado (3/2/2 Eixos)';2021;2;1
3224;SC;PR;Paranaguá;São Francisco Do Sul;174;0;1; 55,00 ;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3225;SC;PR;Paranaguá;São Francisco Do Sul;174;0;1; 55,00 ;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3226;SC;PR;Paranaguá;São Francisco Do Sul;174;0;1; 55,00 ;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';'Carreta LS Traçada Simples (3/2 Eixos)';2021;2;1
3227;SC;PR;Paranaguá;São Francisco Do Sul;174;0;1; 55,00 ;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3228;PR;PR;Paranaguá;Ponta Grossa;209;0;1; 42,00 ;Não informado;Não informado;'Bitrem Toco (2/2/2 Eixos)';'Bitrem LS Trucado (3/2/2 Eixos)';2021;2;1
3229;PR;PR;Paranaguá;Ponta Grossa;209;0;1; 42,00 ;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3230;PR;PR;Paranaguá;Ponta Grossa;209;0;1; 42,00 ;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3231;PR;PR;Paranaguá;Ponta Grossa;209;0;1; 42,00 ;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';'Carreta LS Traçada Simples (3/2 Eixos)';2021;2;1
3232;PR;PR;Paranaguá;Ponta Grossa;209;0;1; 42,00 ;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3233;SP;PR;Paranaguá;Ourinhos;501;0;1; 80,00 ;Não informado;Não informado;'Bitrem Toco (2/2/2 Eixos)';'Bitrem LS Trucado (3/2/2 Eixos)';2021;2;1
3234;SP;PR;Paranaguá;Ourinhos;501;0;1; 80,00 ;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3235;SP;PR;Paranaguá;Ourinhos;501;0;1; 80,00 ;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3236;SP;PR;Paranaguá;Ourinhos;501;0;1; 80,00 ;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';'Carreta LS Traçada Simples (3/2 Eixos)';2021;2;1
3237;SP;PR;Paranaguá;Ourinhos;501;0;1; 80,00 ;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3238;SP;PR;Paranaguá;Ourinhos;501;0;1; 80,00 ;Não informado;Não informado;'Bitrem Toco (2/2/2 Eixos)';'Bitrem LS Trucado (3/2/2 Eixos)';2021;2;1
3239;SP;PR;Paranaguá;Ourinhos;501;0;1; 80,00 ;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3240;SP;PR;Paranaguá;Ourinhos;501;0;1; 80,00 ;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3241;SP;PR;Paranaguá;Ourinhos;501;0;1; 80,00 ;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';'Carreta LS Traçada Simples (3/2 Eixos)';2021;2;1
3242;SP;PR;Paranaguá;Ourinhos;501;0;1; 80,00 ;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3243;MG;PR;Paranaguá;Uberaba;897;0;1; 140,00 ;Não informado;Não informado;'Bitrem Toco (2/2/2 Eixos)';'Bitrem LS Trucado (3/2/2 Eixos)';2021;2;1
3244;MG;PR;Paranaguá;Uberaba;897;0;1; 140,00 ;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3245;MG;PR;Paranaguá;Uberaba;897;0;1; 140,00 ;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3246;MG;PR;Paranaguá;Uberaba;897;0;1; 140,00 ;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';'Carreta LS Traçada Simples (3/2 Eixos)';2021;2;1
3247;MG;PR;Paranaguá;Uberaba;897;0;1; 140,00 ;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3248;MG;PR;Paranaguá;Uberaba;897;0;1; 140,00 ;Não informado;Não informado;'Bitrem Toco (2/2/2 Eixos)';'Bitrem LS Trucado (3/2/2 Eixos)';2021;2;1
3249;MG;PR;Paranaguá;Uberaba;897;0;1; 140,00 ;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3250;MG;PR;Paranaguá;Uberaba;897;0;1; 140,00 ;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3251;MG;PR;Paranaguá;Uberaba;897;0;1; 140,00 ;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';'Carreta LS Traçada Simples (3/2 Eixos)';2021;2;1
3252;MG;PR;Paranaguá;Uberaba;897;0;1; 140,00 ;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3253;GO;PR;Paranaguá;Itumbiara;1155;0;1; 165,00 ;Não informado;Não informado;'Bitrem Toco (2/2/2 Eixos)';'Bitrem LS Trucado (3/2/2 Eixos)';2021;2;1
3254;GO;PR;Paranaguá;Itumbiara;1155;0;1; 165,00 ;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3255;GO;PR;Paranaguá;Itumbiara;1155;0;1; 165,00 ;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3256;GO;PR;Paranaguá;Itumbiara;1155;0;1; 165,00 ;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';'Carreta LS Traçada Simples (3/2 Eixos)';2021;2;1
3257;GO;PR;Paranaguá;Itumbiara;1155;0;1; 165,00 ;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3258;GO;PR;Paranaguá;Goiânia;1359;0;1; 180,00 ;Não informado;Não informado;'Bitrem Toco (2/2/2 Eixos)';'Bitrem LS Trucado (3/2/2 Eixos)';2021;2;1
3259;GO;PR;Paranaguá;Goiânia;1359;0;1; 180,00 ;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3260;GO;PR;Paranaguá;Goiânia;1359;0;1; 180,00 ;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3261;GO;PR;Paranaguá;Goiânia;1359;0;1; 180,00 ;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';'Carreta LS Traçada Simples (3/2 Eixos)';2021;2;1
3262;GO;PR;Paranaguá;Goiânia;1359;0;1; 180,00 ;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3263;GO;PR;Paranaguá;Anápolis;1413;0;1; 190,00 ;Não informado;Não informado;'Bitrem Toco (2/2/2 Eixos)';'Bitrem LS Trucado (3/2/2 Eixos)';2021;2;1
3264;GO;PR;Paranaguá;Anápolis;1413;0;1; 190,00 ;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3265;GO;PR;Paranaguá;Anápolis;1413;0;1; 190,00 ;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3266;GO;PR;Paranaguá;Anápolis;1413;0;1; 190,00 ;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';'Carreta LS Traçada Simples (3/2 Eixos)';2021;2;1
3267;GO;PR;Paranaguá;Anápolis;1413;0;1; 190,00 ;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3268;GO;PR;Paranaguá;Bom Jesus De Goiás;1218;0;1; 180,00 ;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
3269;PR;RJ;Duque de Caxias;Curitiba;821;0;0;;Não informado;Não informado;'Truck';'Carreta Toco Simples (2/2 Eixos)';2021;2;1
3270;GO;PR;Paranaguá;Bom Jesus De Goiás;1218;0;1; 180,00 ;Não informado;Não informado;'Carreta Direc. Vanderléia (2/3 Eixos)';'Carreta Direc. Vanderléia Trucada (3/3 Eixos)';2021;2;1
3271;GO;PR;Paranaguá;Bom Jesus De Goiás;1218;0;1; 180,00 ;Não informado;Não informado;'Carreta LS Trucada Simples (3/2 Eixos)';'Carreta LS Traçada Simples (3/2 Eixos)';2021;2;1
3272;GO;PR;Paranaguá;Bom Jesus De Goiás;1218;0;1; 180,00 ;Não informado;Não informado;'Carreta Toco Simples (2/2 Eixos)';'Carreta Toco (2/3 Eixos)';2021;2;1
3273;GO;PR;Paranaguá;Rio Verde;1354;0;1; 160,00 ;Não informado;Não informado;'Rodotrem Toco (2/3/3 Eixos)';'Rodotrem LS Trucado (3/3/3 Eixos)';2021;2;1
